,R,TH,H,2B,3B,HR,RBI,SB,CS,BB,SO,SH,SF,HBP,AVG,OBP,SLG,OPS,PCT
20,35.666666666666664,67.04761904761905,43.95238095238095,13.571428571428571,1.619047619047619,7.904761904761905,34.57142857142857,5.142857142857143,1.0,26.238095238095237,44.476190476190474,0.7142857142857143,2.0476190476190474,2.9047619047619047,0.24100000000000005,0.3046666666666666,0.40528571428571436,0.7099523809523808,0.475
21,24.041666666666668,53.25,35.541666666666664,11.375,1.0833333333333333,5.25,23.5,3.5833333333333335,1.5,18.875,44.583333333333336,1.0416666666666667,1.375,1.3333333333333333,0.23750000000000004,0.299875,0.36225,0.662125,0.469
22,32.15,64.45,45.3,11.4,1.2,6.55,30.6,6.2,2.5,26.25,52.85,2.2,2.2,2.45,0.23495000000000005,0.30515,0.352,0.65715,0.46299999999999997
23,20.375,51.666666666666664,37.833333333333336,9.041666666666666,0.6666666666666666,4.125,19.666666666666668,5.875,1.5833333333333333,18.083333333333332,46.916666666666664,1.5416666666666667,1.5416666666666667,1.5416666666666667,0.21425000000000005,0.27779166666666666,0.31816666666666665,0.5959583333333335,0.426
24,31.09090909090909,62.40909090909091,40.90909090909091,12.818181818181818,1.3181818181818181,7.363636363636363,29.318181818181817,2.409090909090909,1.4090909090909092,21.818181818181817,43.86363636363637,1.2272727272727273,1.8636363636363635,2.227272727272727,0.2586818181818182,0.32145454545454544,0.38763636363636367,0.7090909090909091,0.426
25,31.17391304347826,61.17391304347826,42.0,11.956521739130435,0.782608695652174,6.434782608695652,29.043478260869566,3.4347826086956523,1.7826086956521738,22.91304347826087,39.608695652173914,1.6956521739130435,1.7391304347826086,2.130434782608696,0.26147826086956516,0.3187826086956522,0.41356521739130436,0.7323478260869564,0.414
26,41.421052631578945,69.42105263157895,44.05263157894737,15.368421052631579,1.9473684210526316,8.052631578947368,39.26315789473684,9.0,2.473684210526316,34.05263157894737,65.94736842105263,2.0,2.8421052631578947,2.9473684210526314,0.2315789473684211,0.3165263157894737,0.3752631578947369,0.6917894736842105,0.40700000000000003
27,30.153846153846153,59.69230769230769,42.23076923076923,10.26923076923077,0.9615384615384616,6.230769230769231,28.384615384615383,4.730769230769231,1.8461538461538463,19.653846153846153,37.61538461538461,1.9230769230769231,2.076923076923077,1.7307692307692308,0.23684615384615387,0.3006923076923077,0.3379615384615384,0.6386538461538461,0.401
28,37.7,68.1,38.3,15.9,1.05,12.85,36.55,2.9,1.0,23.5,57.7,0.75,1.7,2.75,0.22654999999999997,0.28165,0.3923,0.67395,0.377
29,34.1578947368421,69.36842105263158,47.21052631578947,12.736842105263158,1.631578947368421,7.7894736842105265,32.526315789473685,5.7894736842105265,2.1578947368421053,26.157894736842106,58.63157894736842,2.1052631578947367,2.4210526315789473,3.1578947368421053,0.23857894736842103,0.30552631578947365,0.377578947368421,0.6831052631578947,0.35200000000000004
30,27.384615384615383,49.96153846153846,31.115384615384617,10.961538461538462,1.4230769230769231,6.461538461538462,25.692307692307693,5.115384615384615,2.1153846153846154,19.807692307692307,44.03846153846154,0.6538461538461539,1.2692307692307692,2.269230769230769,0.23203846153846155,0.29930769230769233,0.4017692307692309,0.701076923076923,0.63
31,26.08695652173913,55.04347826086956,37.08695652173913,10.0,0.5652173913043478,7.391304347826087,25.347826086956523,2.6956521739130435,1.7391304347826086,20.565217391304348,48.130434782608695,1.3043478260869565,1.3043478260869565,1.173913043478261,0.2479565217391304,0.30300000000000005,0.3488695652173913,0.6518695652173913,0.599
32,30.652173913043477,61.95652173913044,41.34782608695652,11.782608695652174,0.5652173913043478,8.26086956521739,29.608695652173914,3.5217391304347827,1.0869565217391304,19.652173913043477,48.52173913043478,1.0,1.8695652173913044,2.260869565217391,0.2310869565217391,0.2957391304347826,0.34973913043478255,0.6454782608695652,0.593
33,38.04347826086956,69.52173913043478,43.91304347826087,15.26086956521739,1.5217391304347827,8.826086956521738,36.56521739130435,4.434782608695652,1.826086956521739,25.130434782608695,47.608695652173914,0.9565217391304348,2.1739130434782608,2.1739130434782608,0.22834782608695658,0.3251304347826087,0.36573913043478257,0.6908695652173913,0.593
34,31.95,69.25,46.1,14.1,1.75,7.3,30.15,3.45,1.15,20.95,54.1,1.25,1.75,2.9,0.24280000000000004,0.29829999999999995,0.37275,0.6710499999999999,0.586
35,33.857142857142854,66.04761904761905,44.476190476190474,12.095238095238095,0.8571428571428571,8.619047619047619,32.523809523809526,4.619047619047619,2.380952380952381,25.142857142857142,54.19047619047619,1.5238095238095237,1.9047619047619047,3.0,0.25152380952380954,0.31080952380952376,0.4060952380952381,0.7169047619047619,0.58
