,Rk,Name,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G.1,GS,SV,IP,H.1,HR.1,BB.1,SO,Date
362,363,Winston Abreu\abreuwi01,Toronto Blue Jays,TBR,34,-0.2,4,,,,,,,,,,,,,,,,,,,,,,,,,2011
363,364,Jimmy Barthmaier\barthji01,Washington Nationals,WSN,27,-0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,2011
364,365,Brian Bruney\brunebr01,Chicago White Sox,NYM,29,1.4,7,105.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,4.52,1.598,249.0,1.0,13.0,239.0,209.0,23.0,173.0,234.0,2011
365,366,Luke Carlin\carlilu01,Cleveland Indians,CLE,30,0.3,3,52.0,126.0,19.0,22.0,3.0,10.0,0.0,15.0,0.175,0.268,0.28600000000000003,0.5529999999999999,,,,,,,,,,,,,2011
366,367,Jeff Gray\grayje02,Chicago White Sox,CHC,29,-0.1,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,4.91,1.4880000000000002,36.0,0.0,0.0,40.1,50.0,5.0,10.0,27.0,2011
367,368,Matt Pagnozzi\pagnoma01,Colorado Rockies,STL,28,0.4,2,21.0,42.0,5.0,14.0,1.0,10.0,0.0,3.0,0.33299999999999996,0.391,0.452,0.8440000000000001,,,,,,,,,,,,,2011
368,369,Kyle Phillips\phillky01,San Diego Padres,SDP,27,-0.1,1,5.0,18.0,1.0,5.0,0.0,2.0,0.0,0.0,0.278,0.278,0.444,0.722,,,,,,,,,,,,,2011
369,370,Eddie Rogers\rogered01,Arizona Diamondbacks,ARI,32,,8,,,,,,,,,,,,,,,,,,,,,,,,,2011
370,371,Josh Rupe\rupejo01,Baltimore Orioles,KCR,28,0.0,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0,3.0,5.0,1.6159999999999999,81.0,1.0,0.0,142.1,159.0,13.0,71.0,83.0,2011
371,372,Scott Thorman\thormsc01,Detroit Tigers,KCR,29,,4,,,,,,,,,,,,,,,,,,,,,,,,,2011
372,373,Yorvit Torrealba\torreyo01,Texas Rangers,SDP,32,2.5,10,669.0,2106.0,237.0,542.0,45.0,272.0,18.0,172.0,0.257,0.32,0.38799999999999996,0.708,,,,,,,,,,,,,2011
373,374,Brian Anderson\anderbr03,New York Yankees,KCR,29,0.2,5,,,,,,,,,,,,,,,,,,,,,,,,,2011
374,375,Jon Garland\garlajo01,Los Angeles Dodgers,SDP,31,3.7,11,82.0,145.0,11.0,21.0,1.0,7.0,0.0,9.0,0.145,0.19899999999999998,0.172,0.371,131.0,114.0,4.32,1.38,344.0,321.0,1.0,2029.1,2120.0,248.0,680.0,1096.0,2011
375,376,Victor Martinez\martivi01,Detroit Tigers,BOS,32,7.7,9,1004.0,3739.0,509.0,1120.0,131.0,638.0,3.0,411.0,0.3,0.369,0.469,0.838,,,,,,,,,,,,,2011
376,377,Brandon Boggs\boggsbr01,Milwaukee Brewers,TEX,28,0.1,3,114.0,307.0,30.0,65.0,8.0,41.0,3.0,46.0,0.212,0.318,0.375,0.6920000000000001,,,,,,,,,,,,,2011
377,378,Fabio Castro\castrfa01,Seattle Mariners,BOS,26,,4,,,,,,,,,,,,,,,,,,,,,,,,,2011
378,379,Charlie Haeger\haegech01,Seattle Mariners,LAD,27,-1.4,5,18.0,11.0,0.0,1.0,0.0,1.0,0.0,1.0,0.091,0.154,0.091,0.245,2.0,7.0,6.4,1.7469999999999999,34.0,10.0,1.0,83.0,86.0,13.0,59.0,69.0,2011
379,380,Luis Rodriguez\rodrilu01,Seattle Mariners,CHW,31,-0.7,5,363.0,855.0,90.0,208.0,8.0,66.0,5.0,94.0,0.243,0.316,0.32299999999999995,0.639,,,,,,,,,,,,,2011
380,381,Chris Smith\smithch08,Seattle Mariners,MIL,30,0.0,3,36.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33299999999999996,0.0,0.33299999999999996,1.0,0.0,5.19,1.33,50.0,0.0,0.0,67.2,63.0,17.0,27.0,52.0,2011
381,382,Aubrey Huff\huffau01,San Francisco Giants,SFG,34,8.1,11,1479.0,5505.0,754.0,1556.0,229.0,838.0,32.0,508.0,0.28300000000000003,0.345,0.47600000000000003,0.821,,,,,,,,,,,,,2011
382,383,Chris Seddon\seddoch01,Seattle Mariners,SEA,27,-0.2,2,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.03,1.639,21.0,4.0,0.0,39.2,50.0,6.0,15.0,26.0,2011
383,384,Oscar Villarreal\villaos01,Los Angeles Dodgers,PHI,29,-0.3,7,,,,,,,,,,,,,,,,,,,,,,,,,2011
384,385,Dontrelle Willis\willido03,Cincinnati Reds,SFG,29,-1.4,8,182.0,358.0,41.0,83.0,8.0,35.0,0.0,22.0,0.23199999999999998,0.27899999999999997,0.355,0.634,71.0,63.0,4.12,1.4280000000000002,192.0,189.0,0.0,1146.0,1173.0,108.0,463.0,839.0,2011
385,386,Wilkin Castillo\castiwi01,Atlanta Braves,CIN,27,0.0,2,22.0,35.0,6.0,11.0,0.0,2.0,0.0,1.0,0.314,0.33299999999999996,0.34299999999999997,0.6759999999999999,,,,,,,,,,,,,2011
386,387,Dana Eveland\evelada01,Los Angeles Dodgers,PIT,27,-0.2,6,45.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.077,0.14300000000000002,0.077,0.22,16.0,22.0,5.74,1.739,95.0,54.0,1.0,330.2,401.0,24.0,174.0,222.0,2011
387,388,Josh Kroeger\kroegjo01,Florida Marlins,CHW,28,,6,,,,,,,,,,,,,,,,,,,,,,,,,2011
388,389,Bobby Scales\scalebo01,Chicago Cubs,CHC,33,0.1,2,61.0,137.0,19.0,34.0,3.0,17.0,1.0,18.0,0.248,0.342,0.401,0.743,,,,,,,,,,,,,2011
389,390,Zack Segovia\segovza01,Milwaukee Brewers,NYY,28,-0.2,3,,,,,,,,,,,,,,,,,,,,,,,,,2011
390,391,Victor Garate\garatvi01,Florida Marlins,WSN,26,-0.2,1,,,,,,,,,,,,,,,,,,,,,,,,,2011
391,392,Enrique Gonzalez\gonzaen01,Detroit Tigers,DET,28,0.2,5,30.0,32.0,3.0,9.0,0.0,3.0,0.0,0.0,0.281,0.281,0.313,0.594,4.0,8.0,5.54,1.443,47.0,18.0,0.0,141.1,148.0,19.0,56.0,81.0,2011
392,393,Jesus Guzman\guzmaje01,San Diego Padres,SFG,27,-0.2,1,12.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,,,,,,,,,,,,,2011
393,394,Jon Huber\huberjo01,Los Angeles Dodgers,LAD,29,,4,,,,,,,,,,,,,,,,,,,,,,,,,2011
394,395,Frank Mata\matafr01,Florida Marlins,BAL,27,-0.4,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,7.79,1.8459999999999999,15.0,0.0,0.0,17.1,24.0,2.0,8.0,9.0,2011
395,396,Scott Patterson\pattesc01,Seattle Mariners,SEA,32,0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,2011
396,397,Chad Reineke\reinech01,Cincinnati Reds,CIN,29,-0.1,2,4.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,2.0,1.0,5.48,1.435,5.0,4.0,0.0,23.0,21.0,3.0,12.0,14.0,2011
397,398,Vinny Rottino\rottivi01,Florida Marlins,FLA,31,0.0,3,18.0,24.0,1.0,5.0,0.0,4.0,1.0,1.0,0.20800000000000002,0.24,0.292,0.532,,,,,,,,,,,,,2011
398,399,Josh Barfield\barfijo02,Philadelphia Phillies,SDP,28,-0.3,4,,,,,,,,,,,,,,,,,,,,,,,,,2011
399,400,Joaquin Benoit\benoijo01,Detroit Tigers,TBR,33,2.0,9,21.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,28.0,4.47,1.349,336.0,55.0,9.0,651.2,586.0,83.0,293.0,613.0,2011
400,401,Neal Cotts\cottsne01,New York Yankees,PIT,31,0.1,7,89.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,10.0,12.0,4.63,1.4669999999999999,284.0,5.0,1.0,256.1,245.0,38.0,131.0,235.0,2011
401,402,Ryan Feierabend\feierry01,Philadelphia Phillies,SEA,25,-0.8,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,11.0,7.22,1.8019999999999998,25.0,19.0,0.0,106.0,147.0,20.0,44.0,64.0,2011
402,403,Brandon Moss\mossbr01,Philadelphia Phillies,PIT,27,-1.1,4,244.0,672.0,74.0,160.0,15.0,78.0,2.0,60.0,0.23800000000000002,0.303,0.385,0.688,,,,,,,,,,,,,2011
403,404,Juan Perez\perezju01,Philadelphia Phillies,LAD,32,,2,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,5.17,1.787,24.0,0.0,0.0,15.2,19.0,3.0,9.0,13.0,2011
404,405,Jay Sborz\sborzja01,Atlanta Braves,DET,26,-0.3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,67.5,4.5,1.0,0.0,0.0,0.2,3.0,0.0,0.0,1.0,2011
405,406,Raul Valdes\valdera02,St. Louis Cardinals,NYM,33,0.1,1,36.0,10.0,1.0,4.0,0.0,1.0,0.0,0.0,0.4,0.4,0.5,0.9,3.0,3.0,4.91,1.466,38.0,1.0,1.0,58.2,59.0,7.0,27.0,56.0,2011
406,407,Bryan LaHair\lahaibr01,Chicago Cubs,CHC,28,-0.4,1,45.0,136.0,15.0,34.0,3.0,10.0,0.0,13.0,0.25,0.315,0.34600000000000003,0.6609999999999999,,,,,,,,,,,,,2011
407,408,Jeff Larish\larisje01,Philadelphia Phillies,OAK,28,-0.6,3,101.0,245.0,30.0,55.0,8.0,32.0,3.0,29.0,0.22399999999999998,0.308,0.38,0.688,,,,,,,,,,,,,2011
408,409,Jeff Bailey\baileje01,Minnesota Twins,ARI,32,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,2011
409,410,John Buck\buckjo01,Florida Marlins,TOR,30,1.9,7,702.0,2322.0,271.0,565.0,90.0,325.0,4.0,167.0,0.243,0.301,0.42100000000000004,0.722,,,,,,,,,,,,,2011
410,411,Sean Kazmar Jr.\kazmase01,Seattle Mariners,SDP,26,0.0,2,,,,,,,,,,,,,,,,,,,,,,,,,2011
411,412,Dallas McPherson\mcpheda01,Chicago White Sox,OAK,30,0.1,4,128.0,371.0,53.0,91.0,18.0,45.0,5.0,27.0,0.245,0.298,0.45799999999999996,0.7559999999999999,,,,,,,,,,,,,2011
412,413,Jai Miller\milleja04,Oakland Athletics,KCR,26,-0.3,2,21.0,56.0,5.0,13.0,1.0,4.0,1.0,4.0,0.23199999999999998,0.295,0.33899999999999997,0.634,,,,,,,,,,,,,2011
413,414,Justin Miller\milleju01,Seattle Mariners,LAD,33,1.0,7,161.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,4.82,1.501,216.0,33.0,0.0,375.2,377.0,49.0,187.0,300.0,2011
414,415,Jeff Frazier\frazije01,Washington Nationals,DET,28,-0.1,1,9.0,23.0,3.0,5.0,0.0,1.0,0.0,1.0,0.217,0.25,0.261,0.511,,,,,,,,,,,,,2011
415,416,Esteban German\germaes01,Texas Rangers,TEX,33,-0.8,9,398.0,1005.0,153.0,279.0,7.0,107.0,33.0,116.0,0.278,0.358,0.381,0.7390000000000001,,,,,,,,,,,,,2011
416,417,Anthony Lerew\lerewan01,Oakland Athletics,KCR,28,-0.5,5,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.48,1.761,20.0,11.0,0.0,61.1,76.0,18.0,32.0,40.0,2011
417,418,Scott Moore\mooresc02,Chicago Cubs,BAL,27,-0.5,4,80.0,184.0,17.0,41.0,7.0,27.0,3.0,12.0,0.223,0.27,0.37,0.64,,,,,,,,,,,,,2011
418,419,Jake Westbrook\westbja01,St. Louis Cardinals,STL,33,2.6,10,26.0,39.0,1.0,5.0,0.0,2.0,0.0,2.0,0.128,0.171,0.179,0.35,73.0,75.0,4.29,1.375,233.0,193.0,0.0,1273.0,1354.0,113.0,396.0,711.0,2011
419,420,Mitch Atkins\atkinmi01,Baltimore Orioles,CHC,25,-0.1,2,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,1.5830000000000002,7.0,0.0,0.0,12.0,13.0,2.0,6.0,10.0,2011
420,421,Geoff Blum\blumge01,Arizona Diamondbacks,HOU,38,0.0,12,1349.0,3889.0,437.0,975.0,97.0,468.0,19.0,325.0,0.251,0.311,0.385,0.696,,,,,,,,,,,,,2011
421,422,Jose Contreras\contrjo01,Philadelphia Phillies,PHI,39,3.4,8,82.0,29.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.094,0.0,0.094,77.0,67.0,4.55,1.364,258.0,175.0,4.0,1140.1,1145.0,129.0,410.0,856.0,2011
422,423,Ramon Hernandez\hernara02,Cincinnati Reds,CIN,35,1.8,12,1366.0,4575.0,532.0,1211.0,149.0,687.0,8.0,395.0,0.265,0.32899999999999996,0.418,0.747,,,,,,,,,,,,,2011
423,424,Hiroki Kuroda\kurodhi01,Los Angeles Dodgers,LAD,36,6.4,3,79.0,137.0,5.0,14.0,0.0,2.0,0.0,9.0,0.102,0.158,0.109,0.267,28.0,30.0,3.6,1.177,83.0,82.0,0.0,497.0,471.0,40.0,114.0,362.0,2011
424,425,Anthony Reyes\reyesan01,Cleveland Indians,CLE,29,0.9,5,,,,,,,,,,,,,,,,,,,,,,,,,2011
425,426,Steven Shell\shellst01,Kansas City Royals,SEA,28,1.4,2,,,,,,,,,,,,,,,,,,,,,,,,,2011
426,427,Eddie Bonine\bonined01,Philadelphia Phillies,DET,30,0.0,3,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.74,1.5430000000000001,62.0,10.0,0.0,129.0,160.0,17.0,39.0,54.0,2011
427,428,Erik Kratz\kratzer01,Philadelphia Phillies,PIT,31,-0.3,1,9.0,34.0,2.0,4.0,0.0,1.0,0.0,2.0,0.11800000000000001,0.16699999999999998,0.11800000000000001,0.284,,,,,,,,,,,,,2011
428,429,Yorman Bazardo\bazaryo01,Minnesota Twins,HOU,26,-1.3,5,,,,,,,,,,,,,,,,,,,,,,,,,2011
429,430,Kevin Cash\cashke01,Texas Rangers,BOS,33,-1.3,8,246.0,641.0,51.0,117.0,12.0,58.0,0.0,49.0,0.183,0.248,0.278,0.526,0.0,0.0,9.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2011
430,431,Willie Collazo\collawi01,Toronto Blue Jays,TOR,31,,3,,,,,,,,,,,,,,,,,,,,,,,,,2011
431,432,Carlos Corporan\corpoca01,Houston Astros,ARI,27,0.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,2011
432,433,Hector Gimenez\gimenhe01,Los Angeles Dodgers,PIT,28,,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2011
433,434,Mike Hinckley\hinckmi01,Toronto Blue Jays,BAL,28,0.9,2,,,,,,,,,,,,,,,,,,,,,,,,,2011
434,435,Mike O'Connor\oconnmi01,New York Mets,NYM,30,-1.0,2,25.0,33.0,2.0,2.0,0.0,1.0,0.0,1.0,0.061,0.08800000000000001,0.061,0.149,4.0,9.0,5.45,1.43,26.0,21.0,0.0,114.0,107.0,18.0,56.0,63.0,2011
435,436,Yusmeiro Petit\petityu01,Seattle Mariners,SEA,26,-0.1,4,70.0,61.0,3.0,3.0,0.0,1.0,0.0,1.0,0.049,0.065,0.049,0.114,10.0,20.0,5.57,1.422,71.0,36.0,0.0,229.1,251.0,50.0,75.0,176.0,2011
436,437,Corky Miller\milleco01,Cincinnati Reds,CIN,35,-0.2,10,199.0,504.0,41.0,95.0,11.0,59.0,1.0,44.0,0.188,0.27,0.3,0.57,,,,,,,,,,,,,2011
437,438,Pete Orr\orrpe01,Philadelphia Phillies,WSN,32,0.2,5,347.0,519.0,80.0,135.0,3.0,35.0,13.0,19.0,0.26,0.287,0.335,0.623,,,,,,,,,,,,,2011
438,439,Fernando Rodriguez Jr.\rodrife02,Houston Astros,LAA,27,-0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,27.0,4.5,1.0,0.0,0.0,0.2,1.0,1.0,2.0,1.0,2011
439,440,Cory Wade\wadeco01,Tampa Bay Rays,LAD,28,1.2,2,78.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33299999999999996,0.0,0.33299999999999996,4.0,4.0,3.18,1.051,82.0,0.0,0.0,99.0,79.0,10.0,25.0,69.0,2011
440,441,Eric Hacker\hackeer01,Minnesota Twins,SFG,28,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,6.0,2.0,3.0,0.0,0.0,3.0,4.0,0.0,2.0,1.0,2011
441,442,Rich Thompson\thompri02,Philadelphia Phillies,PHI,32,,1,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2011
442,443,Ross Wolf\wolfro01,Houston Astros,OAK,28,0.0,2,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.92,1.8,25.0,0.0,0.0,25.0,36.0,5.0,9.0,15.0,2011
443,444,Brent Clevlen\clevlbr01,Atlanta Braves,ATL,27,-0.1,4,59.0,77.0,17.0,18.0,3.0,7.0,0.0,5.0,0.23399999999999999,0.28,0.429,0.7090000000000001,,,,,,,,,,,,,2011
444,445,Mike Parisi\parismi01,Chicago Cubs,CHC,28,-1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,2011
445,446,Jhonny Peralta\peraljh01,Detroit Tigers,DET,29,7.2,8,980.0,3652.0,500.0,961.0,111.0,494.0,9.0,350.0,0.263,0.32799999999999996,0.42,0.748,,,,,,,,,,,,,2011
446,447,Max St. Pierre\stpiema01,Detroit Tigers,DET,31,-0.1,1,6.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.222,0.222,0.33299999999999996,0.556,,,,,,,,,,,,,2011
447,448,Justin Thomas\thomaju01,Pittsburgh Pirates,PIT,27,-0.1,2,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.35,2.176,20.0,0.0,0.0,17.0,30.0,3.0,7.0,7.0,2011
448,449,Anderson Hernandez\hernaan01,Houston Astros,HOU,28,0.7,6,240.0,643.0,69.0,155.0,4.0,60.0,10.0,55.0,0.24100000000000002,0.3,0.314,0.614,,,,,,,,,,,,,2011
449,450,Willie Eyre\eyrewi01,Oakland Athletics,TEX,32,0.2,3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.14,1.589,92.0,2.0,1.0,145.1,171.0,16.0,60.0,76.0,2011
450,451,Casey Fien\fienca01,Houston Astros,DET,27,-0.4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,8.36,1.643,11.0,0.0,0.0,14.0,17.0,4.0,6.0,9.0,2011
451,452,Angel Guzman\guzmaan01,Chicago Cubs,CHC,29,1.6,4,,,,,,,,,,,,,,,,,,,,,,,,,2011
452,453,Jay Gibbons\gibboja01,Los Angeles Dodgers,LAD,34,-0.5,8,816.0,2862.0,359.0,745.0,126.0,422.0,2.0,219.0,0.26,0.314,0.455,0.769,,,,,,,,,,,,,2011
453,454,Omar Vizquel\vizquom01,Chicago White Sox,CHW,44,0.6,22,2850.0,10266.0,1414.0,2799.0,80.0,936.0,400.0,1012.0,0.273,0.33799999999999997,0.354,0.6920000000000001,,,,,,,,,,,,,2011
454,455,Justin Lehr\lehrju01,Cincinnati Reds,CIN,33,-0.1,6,,,,,,,,,,,,,,,,,,,,,,,,,2011
455,456,Sean Henn\hennse01,Toronto Blue Jays,TOR,30,-0.4,5,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.56,2.012,60.0,5.0,0.0,81.0,99.0,14.0,64.0,62.0,2011
456,457,Brian Esposito\esposbr01,Houston Astros,HOU,32,-0.1,2,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2011
457,458,Donnie Murphy\murphdo01,Florida Marlins,FLA,28,0.2,5,156.0,369.0,45.0,76.0,13.0,61.0,4.0,32.0,0.20600000000000002,0.275,0.385,0.659,,,,,,,,,,,,,2011
458,459,Mike Rivera\rivermi02,Milwaukee Brewers,FLA,34,0.4,8,188.0,542.0,51.0,129.0,13.0,69.0,3.0,43.0,0.23800000000000002,0.302,0.373,0.674,,,,,,,,,,,,,2011
459,460,Akinori Iwamura\iwamuak01,Oakland Athletics,PIT,32,2.3,4,408.0,1545.0,222.0,413.0,16.0,117.0,32.0,183.0,0.267,0.345,0.375,0.72,,,,,,,,,,,,,2011
