,Rk,Name,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G.1,GS,SV,IP,H.1,HR.1,BB.1,SO,Date
351,352,Jace Peterson\peterja01,Baltimore Orioles,BAL,29,-0.9,5,479.0,1327.0,139.0,303.0,18.0,126.0,35.0,168.0,0.228,0.318,0.33,0.648,0.0,0.0,36.0,6.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,2019
352,353,Kurt Suzuki\suzukku01,Washington Nationals,ATL,35,5.1,12,1394.0,4814.0,515.0,1243.0,114.0,619.0,19.0,329.0,0.258,0.315,0.387,0.7020000000000001,,,,,,,,,,,,,2019
353,354,Zach Vincej\vinceza01,Baltimore Orioles,SEA,28,-0.1,2,10.0,13.0,2.0,3.0,0.0,1.0,0.0,1.0,0.231,0.375,0.231,0.606,,,,,,,,,,,,,2019
354,355,Hunter Cervenka\cervehu01,St. Louis Cardinals,DET,29,0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,2019
355,356,Dustin Garneau\garnedu01,Los Angeles Angels,CHW,31,0.4,4,88.0,252.0,23.0,49.0,5.0,24.0,0.0,25.0,0.19399999999999998,0.26899999999999996,0.321,0.59,,,,,,,,,,,,,2019
356,357,Preston Guilmet\guilmpr01,Minnesota Twins,TOR,31,-0.5,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2.0,9.27,1.6969999999999998,27.0,0.0,0.0,33.0,43.0,10.0,13.0,27.0,2019
357,358,Mike Hauschild\hauscmi01,St. Louis Cardinals,TOR,29,-0.2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,7.71,1.653,6.0,1.0,0.0,16.1,21.0,5.0,6.0,12.0,2019
358,359,Ryan LaMarre\lamarry01,Atlanta Braves,CHW,30,0.4,4,105.0,202.0,18.0,48.0,2.0,18.0,2.0,12.0,0.23800000000000002,0.28300000000000003,0.322,0.605,0.0,0.0,5.4,1.8,2.0,0.0,0.0,1.2,3.0,1.0,0.0,0.0,2019
359,360,Zack Weiss\weissza01,Minnesota Twins,CIN,27,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,inf,,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2019
360,361,Tommy Layne\layneto01,St. Louis Cardinals,STL,34,0.5,6,,,,,,,,,,,,,,,,,,,,,,,,,2019
361,362,Rafael Ortega\ortegra01,Atlanta Braves,MIA,28,-0.5,3,109.0,322.0,34.0,76.0,1.0,23.0,14.0,24.0,0.23600000000000002,0.29100000000000004,0.28600000000000003,0.5770000000000001,,,,,,,,,,,,,2019
362,363,Peter Bourjos\bourjpe01,Los Angeles Angels,SFG,32,0.7,9,849.0,2072.0,280.0,498.0,43.0,168.0,66.0,133.0,0.24,0.29600000000000004,0.382,0.6779999999999999,,,,,,,,,,,,,2019
363,364,Matt Skole\skolema01,Chicago White Sox,CHW,29,0.0,1,4.0,11.0,2.0,3.0,1.0,1.0,0.0,2.0,0.273,0.385,0.545,0.93,,,,,,,,,,,,,2019
364,365,Steve Pearce\pearcst01,Boston Red Sox,BOS,36,3.9,12,737.0,2167.0,281.0,556.0,90.0,294.0,13.0,233.0,0.257,0.336,0.447,0.7829999999999999,,,,,,,,,,,,,2019
365,366,Zach Lee\leeza01,New York Mets,TBR,27,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,2019
366,367,Ryan O'Rourke\orourry01,New York Mets,BAL,31,0.2,2,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.98,1.255,54.0,0.0,0.0,47.0,34.0,6.0,25.0,48.0,2019
367,368,Christopher Bostick\bostich01,Baltimore Orioles,MIA,26,0.0,2,35.0,43.0,6.0,11.0,0.0,3.0,0.0,6.0,0.256,0.36,0.326,0.6859999999999999,,,,,,,,,,,,,2019
368,369,Hyun-Jin Ryu\ryuhy01,Los Angeles Dodgers,LAD,32,3.8,5,91.0,162.0,16.0,30.0,0.0,9.0,0.0,8.0,0.185,0.228,0.24100000000000002,0.469,40.0,28.0,3.2,1.216,97.0,96.0,1.0,557.2,538.0,55.0,140.0,502.0,2019
369,370,Juan Centeno\centeju01,Boston Red Sox,TEX,29,0.2,6,111.0,326.0,25.0,74.0,6.0,35.0,0.0,22.0,0.22699999999999998,0.278,0.331,0.609,,,,,,,,,,,,,2019
370,371,Joe Hudson\hudsojo03,St. Louis Cardinals,LAA,28,-0.1,1,8.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,0.16699999999999998,0.16699999999999998,0.25,0.41700000000000004,,,,,,,,,,,,,2019
371,372,Ryan Merritt\merriry01,Tampa Bay Rays,CLE,27,1.1,2,,,,,,,,,,,,,,,,,,,,,,,,,2019
372,373,Wilfredo Tovar\tovarwi01,Los Angeles Angels,STL,27,,2,9.0,18.0,1.0,3.0,0.0,2.0,1.0,1.0,0.16699999999999998,0.25,0.16699999999999998,0.41700000000000004,,,,,,,,,,,,,2019
373,374,Jake Buchanan\buchaja01,Oakland Athletics,ARI,29,0.0,4,,,,,,,,,,,,,,,,,,,,,,,,,2019
374,375,Kevin Quackenbush\quackke01,Los Angeles Dodgers,CIN,30,-0.5,5,197.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,4.38,1.329,203.0,0.0,8.0,207.2,194.0,24.0,82.0,186.0,2019
375,376,Pete Kozma\kozmape01,Detroit Tigers,DET,31,-0.4,7,341.0,735.0,89.0,158.0,5.0,62.0,8.0,63.0,0.215,0.278,0.29100000000000004,0.569,,,,,,,,,,,,,2019
376,377,Jett Bandy\bandyje01,Texas Rangers,MIL,29,0.0,4,156.0,444.0,43.0,97.0,16.0,45.0,2.0,29.0,0.218,0.282,0.365,0.647,,,,,,,,,,,,,2019
377,378,Jung Ho Kang\kangju01,Pittsburgh Pirates,PIT,32,2.5,3,232.0,745.0,105.0,204.0,36.0,120.0,8.0,64.0,0.27399999999999997,0.355,0.48200000000000004,0.8370000000000001,,,,,,,,,,,,,2019
378,379,Ryan Lavarnway\lavarry01,New York Yankees,PIT,31,0.2,7,146.0,390.0,31.0,81.0,7.0,43.0,0.0,30.0,0.20800000000000002,0.268,0.326,0.593,,,,,,,,,,,,,2019
379,380,CC Sabathia\sabatc.01,New York Yankees,NYY,38,8.3,18,46.0,118.0,7.0,25.0,3.0,15.0,0.0,2.0,0.212,0.225,0.314,0.539,246.0,153.0,3.7,1.254,538.0,538.0,0.0,3470.0,3292.0,355.0,1060.0,2986.0,2019
380,381,Jake Smolinski\smolija01,Tampa Bay Rays,OAK,30,-0.8,5,234.0,608.0,67.0,143.0,16.0,67.0,3.0,43.0,0.235,0.299,0.363,0.6629999999999999,0.0,0.0,18.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2019
381,382,Scott McGough\mcgousc01,Colorado Rockies,COL,29,,3,,,,,,,,,,,,,,,,,,,,,,,,,2019
382,383,Sean Gilmartin\gilmase01,Baltimore Orioles,BAL,29,0.4,4,64.0,7.0,2.0,3.0,0.0,1.0,0.0,0.0,0.429,0.429,0.5710000000000001,1.0,4.0,4.0,3.84,1.32,78.0,2.0,0.0,105.1,102.0,12.0,37.0,84.0,2019
383,384,Patrick Kivlehan\kivlepa01,Pittsburgh Pirates,ARI,29,0.2,3,132.0,212.0,31.0,44.0,10.0,28.0,1.0,24.0,0.20800000000000002,0.302,0.401,0.703,,,,,,,,,,,,,2019
384,385,Evan Marshall\marshev01,Chicago White Sox,CLE,29,-1.2,5,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.0,7.0,5.15,1.7369999999999999,101.0,0.0,0.0,92.2,122.0,9.0,39.0,83.0,2019
385,386,Adam Wainwright\wainwad01,St. Louis Cardinals,STL,37,2.6,13,362.0,635.0,48.0,128.0,10.0,69.0,0.0,22.0,0.20199999999999999,0.228,0.309,0.536,148.0,85.0,3.32,1.213,352.0,285.0,3.0,1932.0,1831.0,145.0,512.0,1623.0,2019
386,387,Josh Smoker\smokejo01,Los Angeles Dodgers,DET,30,-0.8,3,75.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.35,1.696,82.0,0.0,0.0,79.0,91.0,16.0,43.0,97.0,2019
